RxnID,minFlux,maxFlux
ALATA_D2,0,79.2683794074255
SHCHD2,1.53627687983977e-05,1.53627687983977e-05
CPPPGO,0,0.940302714383523
GTHOr,0,58.8709914186707
DHORD5,0,11.1974329785771
GLYCTO2,0,94.0273380447894
GLYCTO3,0,94.0273380447907
GLYCTO4,0,94.027338044796
PFK_3,0,167.735915648972
TRPS2,0,74.5595856839423
G3PD5,0,94.0273380447839
LEUTAi,0.0310376842578966,5.52822347238321
SHK3Dr,0.0262557985724925,4.07106561452349
G5SD,0.0152287751423046,119.372619681498
ALATA_L2,0,79.2683794074568
MAN6PI,0,-0
APRAUR,3.07255375967957e-05,1.9222107094914
DB4PS,6.14510751935915e-05,3.8444214189828
RBFK,1.5362768798398e-05,161.129209754104
ACP1_FMN,0,161.129194391351
RBFSb,3.07255375967957e-05,1.9222107094914
DMATT,1.91517924930698e-05,1.91517924930698e-05
GRTT,1.91517924930698e-05,1.91517924930698e-05
UPP3S,3.07255375967955e-05,0.940318077152216
UPPDC1,1.53627687983977e-05,0.940302714383417
TMDPP,0,7.36652513966533
HCO3E,0.0362109416456633,161.214439433052
IMPC,-12.8512956980476,-0.037375756420829
IMPD,0,71.1964157903852
ECOAH4,-13.0657733201352,1.72229559081745
GLUTRS,0.000245804300774364,7.52254461721802
TMPPP,1.53627687983977e-05,1.53627687983977e-05
URIK1,0,161.129194391329
URIK2,0,161.129194391375
CYTDK1,0,161.12919439129
CYTDK2,0,161.129194391295
XPPT,0,80.5645971956668
HXPRT,0,80.5645971956512
NDPK5,-55.6522916582278,80.5664584329929
DHORTS,-11.1974329785779,-0.0227889107832198
OMPDC,0.0227889107832555,11.1974329785787
CS,0.0740714175330707,176.83043740581
ICDHyr,0.074071417533105,44.2802197933149
ACALD,-161.129194391325,358.072172718936
ACS,0,161.12919439135
PPA,0.214907705980643,161.370421758165
PPCK,0,161.129194391339
ME1,0,96.2301516328005
ALAR,0.00287152882981445,79.391037554112
ALATA_L,-1000,999.930763790049
XYLK,0,-0
RBK,1.32937070540134,171.129194391339
GLYK,0,161.129194391297
PPM,-1000,80.5654753191279
ASPTA,-358.273874368546,-0.201701649469328
FBP,0,161.129194391319
GLGC,0,161.129194391321
PYK,0,177.45563954263
A5PISO,0.00268069981825647,0.56860688007589
IPPMIb,-5.52822347238316,-0.0310376842578535
ACHBS,0.0200149320907161,5.17082743209073
ACLS,0.0602363141970794,7.15674462826788
PSCVT,0.0262557985724925,4.07106561452349
ANS,0.00391599043411356,3.90512309102585
ANPRT,0.00391599043411356,3.90512309102585
CHORM,0.0222783570632334,4.06708817301419
CHORS,0.0262557985724918,4.07106561452349
IGPS,0.00391599043411356,3.90512309102585
ECOAH6,-19.1397562035203,0.302118740536798
ENO,-68.3417712411679,49.9341986752954
FBA,-161.129194391325,167.735915648936
MGSA,0,59.1518798475335
PPS,0,161.12919439134
PGI,-179.45559412863,161.129194391312
PGK,-16.5009620971639,44.8531914555704
EDA,0,61.354120266741
PGL,0,96.8737556805396
RPE,-30.4870953690515,71.1957344495868
TALA,-164.416187781189,35.6109797613078
TKT1,-15.2304351480125,35.6109797613078
G6PDA,0,161.12919439134
ALCD2x,-14.9841818181828,-0
ALDD2y,0,161.129194391323
RMI,0,-0
FMNAT,1.53627687983979e-05,1.25823623012792
NADDP,0,80.5645971956649
NMNAT,0,80.5645971956602
HMPK1,0,-0
NDPK6,0,35.7177881188452
NDPK8,-55.6522916582312,80.5663998064551
PYNP2r,-161.129194391352,80.5663998064556
DURIPP,-7.36832775046514,35.7159855080438
PTRCTA,0,30.4276989226123
