RxnID,minFlux,maxFlux
ALATA_D2,0,100.467029342616
SHCHD2,1.93473244275552e-05,1.93473244275552e-05
CPPPGO,0,1.17537283557007
GTHOr,0,74.2531022884309
DHORD5,0,14.1016486959725
GLYCTO2,0,112.478242036977
GLYCTO3,0,112.478242036986
GLYCTO4,0,112.478242036978
PFK_3,0,213.092233183776
TRPS2,0,93.5634096436769
G3PD5,0,112.478242036962
LEUTAi,0.0390877552541294,6.84291392658876
SHK3Dr,0.0330656185582257,5.1216878163483
G5SD,0.0191785775844538,151.073319154755
ALATA_L2,0,100.467029342612
MAN6PI,0,-0
APRAUR,3.86946487651585e-05,2.42076377654868
DB4PS,7.7389297530317e-05,4.84152755309736
RBFK,1.93473243376033e-05,203.167745646439
ACP1_FMN,0,203.167726299109
RBFSb,3.86946487651585e-05,2.42076377654868
DMATT,2.41190860576698e-05,2.41190860576698e-05
GRTT,2.41190860576698e-05,2.41190860576698e-05
UPP3S,3.86946488551103e-05,1.17539218289488
UPPDC1,1.93473244275552e-05,1.17537283557045
TMDPP,0,9.27713966480542
HCO3E,0.0456027715468963,203.275080871699
IMPC,-16.1844645615242,-0.0470696978308069
IMPD,0,90.2362556978796
ECOAH4,-16.4545700478113,2.16798170436539
GLUTRS,0.000309557190840882,9.40313746315902
TMPPP,1.93473244275552e-05,1.93473244275552e-05
URIK1,0,203.167726299081
URIK2,0,203.167726299062
CYTDK1,0,203.167726299094
CYTDK2,0,203.167726299085
XPPT,0,101.583863149547
HXPRT,0,101.583863149551
NDPK5,-70.051011370969,101.586207125627
DHORTS,-14.101648695965,-0.0286995434261144
OMPDC,0.0286995434260677,14.1016486959684
CS,0.0932829078292131,221.951906100691
ICDHyr,0.0932829078290069,54.519013406971
ACALD,-203.167726299168,453.162421731621
ACS,0,203.167726299136
PPA,0.270647118637706,203.47151946214
PPCK,0,203.167726299111
ME1,0,120.323098026567
ALAR,0.00361630124120893,100.621500648415
ALATA_L,-1000,999.912806380567
XYLK,0,-0
RBK,0,203.167726299113
GLYK,0,203.167726299095
PPM,-1000,101.58496902699
ASPTA,-453.41643761255,-0.254015880931433
FBP,0,203.167726299111
GLGC,0,203.1677262991
PYK,0,222.739263427497
A5PISO,0.00337597797363287,0.715744579253396
IPPMIb,-6.84291392658872,-0.0390877552541724
ACHBS,0.0252060933570097,6.51195609335699
ACLS,0.0758594709316933,8.95694538217288
PSCVT,0.0330656185582257,5.1216878163483
ANS,0.00493165902437452,4.90522037298923
ANPRT,0.00493165902437452,4.90522037298923
CHORM,0.0280565702362354,5.11667876802706
CHORS,0.0330656185582752,5.12168781634829
IGPS,0.00493165902437452,4.90522037298923
ECOAH6,-24.1039279828558,0.38030824521843
ENO,-87.3536838824385,61.1703810334036
FBA,-203.167726299111,213.092233183809
MGSA,0,74.2464211424955
PPS,0,203.167726299117
PGI,-217.109524024459,213.167726299102
PGK,-19.7913175608229,57.7633144624394
EDA,0,77.5545901040501
PGL,0,120.560298188061
RPE,-46.7664562203971,80.3062367230245
TALA,-213.109367423037,40.1696318234522
TKT1,-23.366714648232,40.1696318234644
G6PDA,0,203.167726299109
ALCD2x,-18.7463736728292,-0
ALDD2y,0,203.167726299099
RMI,0,-0
FMNAT,1.93473243376033e-05,1.5845779410107
NADDP,0,101.583863149558
NMNAT,0,101.583863149559
HMPK1,0,-0
NDPK6,0,44.9589249612886
NDPK8,-70.0510113709208,101.586133293461
PYNP2r,-203.167726299099,101.586133293459
DURIPP,-9.27940980871074,44.9566548173489
PTRCTA,0,37.6211564767751
CYSDS,0,66.8285750701494
