RxnID,minFlux,maxFlux
ALATA_D2,0,42.2560654754473
SHCHD2,8.41503333764983e-06,8.41503333764983e-06
CPPPGO,0,0.508866679974791
GTHOr,0,29.2668889991148
DHORD5,0,5.9668839294639
GLYCTO2,0,56.7284445839659
GLYCTO3,0,56.72844458396
GLYCTO4,0,56.7284445839708
PFK_3,0,90.6465903416548
TRPS2,0,38.0303999999986
G3PD5,0,56.7284445839711
LEUTAi,0.0170010465679135,3.17798754473006
SHK3Dr,0.0143817448009713,2.0925456792271
G5SD,0.0083416376432923,63.3923416376412
ALATA_L2,0,42.2560654754168
MAN6PI,0,-0
APRAUR,1.68300666726906e-05,0.988012862008176
DB4PS,3.36601333453812e-05,1.97602572401635
RBFK,8.41503333504079e-06,90.6465987567148
ACP1_FMN,0,90.6465903416756
RBFSb,1.68300666726906e-05,0.988012862008176
DMATT,1.04904899904334e-05,1.04904899904334e-05
GRTT,1.04904899904334e-05,1.04904899904334e-05
UPP3S,1.68300666752997e-05,0.50887509500794
UPPDC1,8.41503333764983e-06,0.508866679974602
TMDPP,0,3.92065979381312
HCO3E,0.0198347241394004,90.6932837390363
IMPC,-6.81561562717513,-0.0204727572498768
IMPD,0,38.0395783485615
ECOAH4,-7.24877396923614,0.947796481150021
GLUTRS,0.000134640533402397,4.07100076006352
TMPPP,8.41503333764983e-06,8.41503333764983e-06
URIK1,0,90.6465903416882
URIK2,0,90.6465903416804
CYTDK1,0,90.6465903416801
CYTDK2,0,90.6465903416477
XPPT,0,45.3232951708492
HXPRT,0,45.3232951708393
NDPK5,-27.887428991817,45.3243146728755
DHORTS,-5.96688392946294,-0.0124827396991805
OMPDC,0.0124827396992281,5.96688392946375
CS,0.0405729888985823,100.165514866808
ICDHyr,0.0405729888987025,24.2832583183799
ACALD,-90.6465903416664,190.151999999993
ACS,0,90.6465903416546
PPA,0.117716769293511,90.7787238366256
PPCK,0,90.8329483759639
ME1,0,49.868109964263
ALAR,0.00157289425817453,42.3217940052236
ALATA_L,-1000,999.962075520204
XYLK,0,-0
RBK,0,90.6465903416905
GLYK,0,90.6465903416781
PPM,-1000,45.323776167334
ASPTA,-190.262483085835,-0.110483085883629
FBP,0,90.679425738856
GLGC,0,90.6465903416798
PYK,0,90.646590341686
A5PISO,0.00146836671410711,0.312924081560254
IPPMIb,-3.17798754473006,-0.0170010465678843
ACHBS,0.0109632790159375,2.78690488485597
ACLS,0.0329947419476451,3.99449474194754
PSCVT,0.0143817448009713,2.0925456792271
ANS,0.00214500331843959,1.96207128098185
ANPRT,0.00214500331843959,1.96207128098185
CHORM,0.0122030813491594,2.09036701577535
CHORS,0.014381744800947,2.09254567922713
IGPS,0.00214500331843959,1.96207128098185
ECOAH6,-10.7280586126607,0.1662204606057
ENO,-42.038627766794,19.2331822011962
FBA,-90.6794257388688,90.6465903416802
MGSA,0,30.2155301138918
PPS,0,90.8329483759169
PGI,-90.6465903416583,90.6465903416786
PGK,0.0907655055492569,30.3063138520013
EDA,0,30.215530113895
PGL,0,50.798674453602
RPE,-18.6202309066277,33.8365131309336
TALA,-90.6540428033912,16.9254390228349
TKT1,-9.30293299594734,16.9254390228306
G6PDA,0,90.6465903416967
ALCD2x,-8.43224096201436,-0
ALDD2y,0,90.6465903416887
RMI,0,-0
FMNAT,8.41503333504079e-06,0.651375858846109
NADDP,0,45.32329517084
NMNAT,0,45.3232951708386
HMPK1,0,-0
NDPK6,0,17.8982558803798
NDPK8,-27.887428991814,45.3242825599166
PYNP2r,-90.6465903416828,45.3242825598977
DURIPP,-3.92164718288177,17.8972684913198
PTRCTA,0,16.6624866702154
CYSDS,0,27.1645714285705
TRPAS2,-1.63541690136526,38.0282549966653
NDP3,0,90.6465903416576
CDPPH,0,90.6465903416784
NDP7,0,90.6465903416849
PMDPHT,1.68300666726906e-05,0.988012862008176
ILETA,-2.78690488485597,-0.0109632790159822
VALTA,-1000,999.962075520204
ORPT,-5.96688392946373,-0.0124827396991805
RBFSa,3.36601333453812e-05,1.97602572401635
DHAD2,0.0109632790159375,2.78690488485597
G1PP,0,90.6465903416758
PFL,0,60.6641003600094
FRD2,0,56.7410132853119
FRD3,0,56.7284445839675
POX,0,44.4117403302826
PTAr,-90.6685594654521,90.6246212178996
ACKr,-90.6246212178996,90.6685594654521
MOAT,0.000734183357028318,0.156462040780089
UDCPDPS,2.07545665278355e-06,2.07545665278355e-06
USHD,0.000734183357028318,0.156462040780089
LPADSS,0.000734183357028318,0.156462040780089
TDSK,0.000734183357028318,0.156462040780089
NTPP1,0,45.3232951708403
NTPP2,0,45.3232951708399
NTPTP1,0,17.8979021887658
NTPTP2,0,30.2155301138852
IPMD,0.0170010465679135,3.17798754473006
AIRC3,-6.81204063422376,-0.0168977642977097
ADSL2r,0.0168977642977097,6.81204063422376
PUNP5,-90.6465903416614,45.3232951708367
