RxnID,minFlux,maxFlux
ALATA_D2,0,100.657072935118
SHCHD2,1.95570378817197e-05,1.95570378817197e-05
CPPPGO,0,1.18385366654724
GTHOr,0,74.1719988119219
DHORD5,0,14.1371493940735
GLYCTO2,0,112.396710668143
GLYCTO3,0,112.396710668142
GLYCTO4,0,112.396710668124
PFK_3,0,215.34782884352
TRPS2,0,93.4583477468661
G3PD5,0,112.396710668148
LEUTAi,0.0395114432012962,6.88941195855496
SHK3Dr,0.0334240301364161,5.11952735239811
G5SD,0.0193864619235137,151.00476761146
ALATA_L2,0,100.657072935117
MAN6PI,0,-0
APRAUR,3.91140756619279e-05,2.43056133178757
DB4PS,7.82281513238559e-05,4.86112266357515
RBFK,1.95570377802082e-05,205.424159816184
ACP1_FMN,0,205.424140259126
RBFSb,3.91140756619279e-05,2.43056133178757
DMATT,2.43805225610677e-05,2.43805225610677e-05
GRTT,2.43805225610677e-05,2.43805225610677e-05
UPP3S,3.91140757634394e-05,1.18387322358487
UPPDC1,1.95570378817197e-05,1.18385366654698
TMDPP,0,9.28247910009929
HCO3E,0.0460970783847188,205.532658491264
IMPC,-16.2031789090342,-0.04757990527321
IMPD,0,90.6125597175694
ECOAH4,-16.6329277703189,2.18852848719996
GLUTRS,0.000312912606107515,9.47098578867893
TMPPP,1.95570378817197e-05,1.95570378817197e-05
URIK1,0,205.424140259154
URIK2,0,205.42414025916
CYTDK1,0,205.42414025917
CYTDK2,0,205.424140259157
XPPT,0,102.712070129572
HXPRT,0,102.712070129573
NDPK5,-69.9765253827309,102.714439512918
DHORTS,-14.137149394072,-0.029010629354616
OMPDC,0.0290106293546344,14.1371493940727
CS,0.0942940388973894,224.195141295106
ICDHyr,0.0942940388973739,54.466604233924
ACALD,-205.424140259153,452.956143448561
ACS,0,205.424140259095
PPA,0.273580771936131,205.731226358878
PPCK,0,205.424140259159
ME1,0,120.187639064858
ALAR,0.00365549978914714,100.809829946996
ALATA_L,-1000,999.911861253752
XYLK,0,-0
RBK,0,205.424140259167
GLYK,0,205.424140259165
PPM,-1000,102.71318799407
ASPTA,-453.212912710148,-0.256769261533918
FBP,0,205.424140259101
GLGC,0,205.424140259128
PYK,0,222.491033105596
A5PISO,0.00341257156082975,0.722518541671889
IPPMIb,-6.889411958555,-0.0395114432012633
ACHBS,0.025479312371023,6.55970927500031
ACLS,0.076681742338782,9.04176230367556
PSCVT,0.0334240301364161,5.11952735239811
ANS,0.00498511526596678,4.8997259401181
ANPRT,0.00498511526596678,4.8997259401181
CHORM,0.0283606867190226,5.11446400898155
CHORS,0.0334240301364655,5.11952735239814
IGPS,0.00498511526596678,4.8997259401181
ECOAH6,-24.3652001817691,0.383938418800994
ENO,-87.2420963650442,61.4576654850252
FBA,-205.424140259104,215.347828843529
MGSA,0,74.1636777018654
PPS,0,205.424140259141
PGI,-226.854467703159,215.424140259195
PGK,-19.789055567682,57.6825607025539
EDA,0,77.4715738966447
PGL,0,120.441826741091
RPE,-46.7175119322482,80.226526316331
TALA,-215.365148807668,40.1299556162069
TKT1,-23.34206350809,40.1299556162103
G6PDA,0,205.424140259115
ALCD2x,-18.7327851113572,-0
ALDD2y,0,205.424140259161
RMI,0,-0
FMNAT,1.95570377802082e-05,1.59221142835636
NADDP,0,102.712070129553
NMNAT,0,102.712070129581
HMPK1,0,-0
NDPK6,0,44.9111293355206
NDPK8,-69.9765253827353,102.714364880489
PYNP2r,-205.42414025918,102.714364880493
DURIPP,-9.28477385100689,44.9088345846153
PTRCTA,0,37.59676451218
CYSDS,0,66.75291472739
TRPAS2,-4.02447370672382,93.4533626315822
NDP3,0,205.424140259172
CDPPH,0,205.424140259112
NDP7,0,205.424140259154
PMDPHT,3.91140756619279e-05,2.43056133178757
ILETA,-6.55970927500027,-0.025479312370976
VALTA,-1000,999.911861253752
ORPT,-14.1371493940727,-0.029010629354616
RBFSa,7.82281513238559e-05,4.86112266357515
DHAD2,0.025479312371023,6.55970927500031
G1PP,0,205.424140259155
PFL,0,126.793455225539
FRD2,0,112.425921077455
FRD3,0,112.396710668152
POX,0,102.713275803811
PTAr,-205.475197809204,205.373082709127
ACKr,-205.373082709127,205.475197809204
MOAT,0.00170628578038896,0.361259270835926
UDCPDPS,4.82348467934803e-06,4.82348467934803e-06
USHD,0.00170628578038896,0.361259270835926
LPADSS,0.00170628578038896,0.361259270835926
TDSK,0.00170628578038896,0.361259270835926
NTPP1,0,102.712070129583
NTPP2,0,102.712070129476
NTPTP1,0,44.9103073351979
NTPTP2,0,68.4747134197666
IPMD,0.0395114432012962,6.88941195855496
AIRC3,-16.1948704128214,-0.0392714090637583
ADSL2r,0.0392714090637583,16.1948704128214
