RxnID,minFlux,maxFlux
ALATA_D2,0,58.4753307812928
SHCHD2,1.10321108809193e-05,1.10321108809193e-05
CPPPGO,0,0.656612153393705
GTHOr,0,42.8224320693541
DHORD5,0,8.10941750654668
GLYCTO2,0,65.7109900039085
GLYCTO3,0,65.7109900038906
GLYCTO4,0,65.7109900038937
PFK_3,0,125.282952785833
TRPS2,0,53.7248467505286
G3PD5,0,65.7109900038966
LEUTAi,0.0222883764452531,3.8088265902457
SHK3Dr,0.0188544711517125,2.90472081243854
G5SD,0.010935889106644,87.7238033035876
ALATA_L2,0,58.4753307813002
MAN6PI,0,-0
APRAUR,2.20642218141491e-05,1.37705693516973
DB4PS,4.41284436282982e-05,2.75411387033946
RBFK,1.10321109332299e-05,115.3260110321
ACP1_FMN,0,115.326000000041
RBFSb,2.20642218141491e-05,1.37705693516973
DMATT,1.37530350892178e-05,1.37530350892178e-05
GRTT,1.37530350892178e-05,1.37530350892178e-05
UPP3S,2.20642217618385e-05,0.656623185504799
UPPDC1,1.10321108809193e-05,0.656612153393918
TMDPP,0,5.35428882376641
HCO3E,0.0260033284732799,115.387215056007
IMPC,-9.25997654102207,-0.0268397900470063
IMPD,0,52.3972369849736
ECOAH4,-9.5083528192265,1.20285089563004
GLUTRS,0.000176513774094708,5.25298548403839
TMPPP,1.10321108809193e-05,1.10321108809193e-05
URIK1,0,115.325999999991
URIK2,0,115.325999999983
CYTDK1,0,115.325999999986
CYTDK2,0,115.325999999986
XPPT,0,57.6629999999989
HXPRT,0,57.6629999999782
NDPK5,-40.2137097984457,57.6643365674329
DHORTS,-8.10941750655354,-0.0163648749723961
OMPDC,0.016364874972438,8.1094175065477
CS,0.0531911989339683,124.63272257599
ICDHyr,0.0531911989339733,29.9272005337696
ACALD,-115.326000000076,263.138602243469
ACS,0,115.326000000035
PPA,0.154326714971266,115.499227046096
PPCK,0,115.325999999992
ME1,0,67.0953905229115
ALAR,0.00206206477912474,58.5615009008673
ALATA_L,-1000,999.950280997184
XYLK,0,-0
RBK,0,115.325999999939
GLYK,0,125.282952785762
PPM,-1000,57.6636305865231
ASPTA,-263.283445597659,-0.144843354153181
FBP,0,115.326000000016
GLGC,0,115.325999999997
