RxnID,MaxFlux
12DGR120tipp,24.6113697713209
12DGR140tipp,24.6113619205204
12DGR141tipp,24.6113618591044
12DGR160tipp,24.6113385257101
12DGR161tipp,24.611337786282
12DGR180tipp,24.6113429919165
12DGR181tipp,24.6113429919149
12PPDRtex,3.21017699491757
12PPDRtpp,3.2101747201827
12PPDStex,3.21017558962983
12PPDStpp,3.21017689200767
2AGPA120tipp,7.63800883744073
2AGPA140tipp,7.63800778771255
2AGPA141tipp,7.63800675701785
2AGPA160tipp,7.6380044532231
2AGPA161tipp,7.63800158957475
2AGPA180tipp,7.63800245894265
2AGPA181tipp,7.6380077352551
2AGPE120tipp,11.0751114132619
2AGPE140tipp,11.0751117722751
2AGPE141tipp,11.0751122412357
2AGPE160tipp,11.0751175938645
2AGPE161tipp,11.0751113815763
2AGPE180tipp,11.0751133033397
2AGPE181tipp,11.0751143141775
2AGPEAT120,11.0751038350457
2AGPEAT140,11.0751043240829
2AGPEAT141,11.075111283246
2AGPEAT160,11.0751115167383
2AGPEAT161,11.0751129036911
2AGPEAT180,11.0751146977178
2AGPEAT181,11.0751119390769
2AGPG120tipp,11.0751116145819
2AGPG140tipp,11.0751102867226
2AGPG141tipp,11.0751112832259
2AGPG160tipp,11.0751169025579
2AGPG161tipp,11.0751019144286
2AGPG180tipp,11.0751035664097
2AGPG181tipp,11.0751094297392
2AGPGAT120,11.0751145924452
2AGPGAT140,11.0751127748215
2AGPGAT141,11.0751104665011
2AGPGAT160,11.0751056354782
2AGPGAT161,11.0751167427394
2AGPGAT180,11.0751131231354
2AGPGAT181,11.0751113055216
2DDARAA,0.000140549858656414
2MAHMP,55.3755575133396
3AMACHYD,2.87411897858377
3HAD100,4.58886597938145
3HAD120,6.64358208955224
3HAD121,4.14632478632477
3HAD140,6.64358208955397
3HAD141,4.14632478632478
3HAD160,6.64358208955218
3HAD161,6.64358208955222
3HAD180,6.64358208955223
3HAD181,6.6435820895531
3HAD40,2.53989528795811
3HAD60,2.53989528795813
3HAD80,2.53989528795811
3HPPtex,2.87411873314806
3HPPtpp,2.87411897327561
3OAR100,4.58886597938147
3OAR120,6.64358208955184
3OAR121,4.14632478632531
3OAR140,6.64358208955218
3OAR141,4.14632478632475
3OAR160,6.64358208955309
3OAR161,6.64358208955221
3OAR180,6.64358208955218
3OAR181,6.64358208955317
3OAR40,2.53989528795807
3OAR60,2.53989528795807
3OAR80,2.53989528795807
3OAS100,4.58886597938115
3OAS120,6.64358208955224
3OAS121,4.14632478632478
3OAS140,6.64358208955223
3OAS141,4.14632478632479
3OAS160,6.64358208955224
3OAS161,6.64358208955226
3OAS180,6.64358208955228
3OAS181,6.61272338460973
3OAS60,2.53989528795812
3OAS80,2.53989528795811
3PEPTabcpp,4.19924528301858
3PEPTtex,0.764006386008332
4ABZGLUH,1.04318171745629
4ABZGLUtex,1.04318157668735
4ABZGLUtr,1.04318164854085
4HTHRA,0.000140556367909994
4HTHRK,0.000140556367921099
4PCP,4.43004079261189
4PCPpp,4.02731106176187
4PEPTabcpp,4.12148148148152
4PEPTtex,0.6578365014456
5DGLCNR,120.713019383456
5DGLCNt2rpp,2.30731402396724
5DGLCNtex,2.30731365050122
5DKGR,120.712946026591
5DOAN,0.83930795847751
5MTRtex,0.628986837661099
5MTRtpp,0.628986233656422
A5PISO,0.190305544044083
AACPS1,27.6878373883183
AACPS2,27.6878616734102
AACPS3,27.6879113557119
AACPS4,27.6879136888075
AACPS5,27.687786536831
AACPS6,27.6877605866806
AACPS7,27.6878597053168
AACPS8,27.6878244826005
AACPS9,27.6877775898166
AACTOOR,11.4234375817642
AADDGT,0.167381915459351
ABTA,17.6215468157847
ABUTD,13.1032110802172
ABUTt2pp,1000
ABUTtex,3.21017549434539
ACACT1r,2.52793221538304
ACACT2r,2.52793027733509
ACACT3r,2.527931865261
ACACT4r,4.56722445072138
ACACT5r,6.61241142285775
ACACT6r,6.61245588536943
ACACT7r,6.61259965193131
ACACT8r,6.61272368988999
ACALD,120.71303865369
ACALDtex,6.15283947232923
ACALDtpp,6.15283879409714
ACCOAC,55.64
ACCOAL,1000
ACGAMK,4.52045294215404
ACGAMT,0.167381955645223
ACGK,14.2216203072021
ACGS,14.2216210924489
ACHBS,1.73716724603487
ACKr,65.6399999999999
ACLS,2.41513354692666
ACM6PH,4.52045054490795
ACMAMUT,0.167382073260871
ACOAD1f,1000
ACOAD1fr,1000
ACOAD2f,2.52793265682885
ACOAD3f,2.52793171478316
ACOAD4f,4.56722493334906
ACOAD5f,6.61241203657143
ACOAD6f,6.61254473111545
ACOAD7f,6.61266321676668
ACOAD8f,6.61272528777736
ACOATA,55.6399999999999
ACODA,14.2216146503227
ACONTa,30.0785162978125
ACONTb,30.0785063282996
ACOTA,14.2216156991313
ACP1_FMN,55.3755276119657
ACPPAT120,27.6877733931742
ACPPAT140,27.6877836924411
ACPPAT141,27.6877807603541
ACPPAT160,27.6878411245751
ACPPAT161,27.6878338410633
ACPPAT180,27.6877822732346
ACPPAT181,27.6877788480884
ACS,55.3755645184495
ACSERtex,2.94421789367204
ACSERtpp,2.94421784960665
ACt2rpp,998.860084389395
ACt4pp,1000
ACtex,0
ADA,24.1425843481583
ADCL,1.0431807206497
ADCS,1.04318156616686
ADD,24.1426106814852
ADEt2rpp,2.37858265797732
ADEtex,2.37858169735773
ADK1,1000
ADK3,1000
ADK4,55.6399999999996
ADMDC,0.628986810172796
ADNCYC,27.6877602839618
ADNK1,55.6400000000032
ADNUC,55.3755629474455
ADNt2pp_copy1,1000
ADNt2pp_copy2,1000
ADNtex,1.20554187244023
ADPRDP,7.91078744828959
ADPT,27.82
ADSK,4.73409003005101
ADSL1r,24.1429049367496
ADSL2r,4.19915873088158
ADSS,24.1428959944296
AGDC,9.04090757650614
AGM3PA,4.52045317825194
AGM3PApp,4.19924528301944
AGM3PH,4.52045127660238
AGM3Pt2pp,4.52045041330144
AGM4PA,4.43004436969185
AGM4PApp,4.12148148148149
AGM4PCP,4.43004079260962
AGM4PCPpp,4.34317933573611
AGM4PH,4.43004471249019
AGM4Pt2pp,4.43004063981179
AGMH,4.52045086481659
AGMHE,0.167382034507227
AGMT,8.51931074611621
AGMt2pp,4.17928830276774
AGMtex,2.04598195727964
AGPAT120,7.67448275862065
AGPAT140,7.67448275862068
AGPAT141,7.6744827586207
AGPAT160,7.67448275862069
AGPAT161,7.67448275862261
AGPAT180,7.6744827586207
AGPAT181,7.67448275862068
AGPR,14.2733333333333
AHCYSNS,9.40394366197185
AHGDx,30.5286420788381
AI2K,9.35924311800462
AI2abcpp,55.3755477208388
AI2tex,2.1366760278627
AI2tpp,55.3755582558767
AICART,4.19925461769597
AIRC2,4.19915683472744
AIRC3,4.1991616038401
AKGDH,18.9837037037036
AKGt2rpp,0
AKGtex,0
ALAALAD,55.3755552509691
ALAALAabcpp,4.54204081632654
ALAALAr,55.6400000000069
