EnzymeID,Rxn194,Rxn201,Rxn204,Rxn209,Rxn230,Rxn231,Rxn232,Rxn233,Rxn234,Rxn235,Rxn236,Rxn239,Rxn273,Rxn274,Rxn301,Rxn302,Rxn342,Rxn343,Rxn356,Rxn357,Rxn358,Rxn359,Rxn360,Rxn361,Rxn362,Rxn615,Rxn616,Rxn617,Rxn618,Rxn619,Rxn620,Rxn645,Rxn653,Rxn654,Rxn655,Rxn656,Rxn657,Rxn658,Rxn680,Rxn681,Rxn703,Rxn708,Rxn713,Rxn729,Rxn813,Rxn814,Rxn815,Rxn816,Rxn817,Rxn818,Rxn819,Rxn848,Rxn868,Rxn917,Rxn918,Rxn919,Rxn920,Rxn931,Rxn932,Rxn933,Rxn934,Rxn965,Rxn966,Rxn1042,Rxn1099,Rxn1100,Rxn1101,Rxn1114,Rxn1115,Rxn1116,Rxn1122,Rxn1127,Rxn1154,Rxn1155,Rxn1162,Rxn1163,Rxn1177,Rxn1196,Rxn1197,Rxn1200,Rxn1211,Rxn1213,Rxn1220,Rxn1221,Rxn1240,Rxn1241,Rxn1250,Rxn1255,Rxn1276,Rxn1281,Rxn1282,Rxn1284,Rxn1285,Rxn1298,Rxn1330,Rxn1346,Rxn1520,Rxn1525,Rxn1536,Rxn1539,Rxn1540,Rxn1541,Rxn1542,Rxn1667,Rxn1735,Rxn1736,Rxn1742,Rxn1803,Rxn1806,Rxn1807,Rxn1808,Rxn1817,Rxn1818,Rxn1855,Rxn1882,Rxn1891,Rxn1894,Rxn1922,Rxn1923,Rxn1930,Rxn1931,Rxn1933,Rxn1939,Rxn1944,Rxn1945,Rxn1951,Rxn1971,Rxn1975,Rxn1976,Rxn1977,Rxn1978,Rxn1979,Rxn1980,Rxn2005,Rxn2010,Rxn2011,Rxn2012,Rxn2013,Rxn2014,Rxn2037,Rxn2039,Rxn2046,Rxn2047,Rxn2075,Rxn2080,Rxn2107,Rxn2111,Rxn2112,Rxn2113,Rxn2116,Rxn2119,Rxn2121,Rxn2137,Rxn2139,Rxn2140,Rxn2141,Rxn2143,Rxn2144,Rxn2151,Rxn2152,Rxn2153,Rxn2154,Rxn2162,Rxn2173,Rxn2174,Rxn2183,Rxn2184,Rxn2185,Rxn2186,Rxn2193,Rxn2196,Rxn2197,Rxn2198,Rxn2204,Rxn2205,Rxn2214,Rxn2215,Rxn2251,Rxn2302,Rxn2303,Rxn2361,Rxn2374,Rxn2429,Rxn2476,Rxn2477,Rxn2485,Rxn2499,Rxn2500,Rxn2501,Rxn2504,Rxn2525,Rxn2528,Rxn2551,Rxn2552,Rxn2591,Rxn2596,Rxn2599,Rxn2637,Rxn2640,Rxn2641,Rxn2642,Rxn2647,Rxn2648,Rxn2649,Rxn2726,Rxn2732,Rxn2733,Rxn2734,Rxn2735,Rxn2736,Rxn2743,Rxn2744,Rxn2747,Rxn2760,Rxn2777,Rxn2780,Rxn2819,Rxn2820,Rxn2821,Rxn2822,Rxn2829,Rxn2830,Rxn2833,Rxn2834,Rxn2835,Rxn2836,Rxn2837,Rxn2926,Rxn2939,Rxn2957,Rxn2958,Rxn2974,Rxn2983,Rxn2984,Rxn2998,Rxn3003,Rxn3008,Rxn3026,Rxn3076,Rxn3077,Rxn3080,Rxn3081,Rxn3082,Rxn3083,Rxn3086,Rxn3087,Rxn3126,Rxn3155,Rxn3156,Rxn3163,Rxn3164,Rxn3165,Rxn3166,Rxn3167,Rxn3168,Rxn3169,Rxn3170,Rxn3171,Rxn3172,Rxn3173,Rxn3174,Rxn3175,Rxn3176,Rxn3177,Rxn3178,Rxn3179,Rxn3180,Rxn3187,Rxn3190,Rxn3207,Rxn3260,Rxn3262,Rxn3269,Rxn3270,Rxn3271,Rxn3272,Rxn3301,Rxn3346,Rxn3347,Rxn3370,Rxn3385,Rxn3386,Rxn3387,Rxn3388,Rxn3389,Rxn3390,Rxn3391,Rxn3392,Rxn3393,Rxn3394,Rxn3395,Rxn3396,Rxn3397,Rxn3398,Rxn3399,Rxn3400,Rxn3401,Rxn3402,Rxn3403,Rxn3404,Rxn3405,Rxn3406,Rxn3407,Rxn3408,Rxn3409,Rxn3410,Rxn3411,Rxn3412,Rxn3413,Rxn3414,Rxn3415,Rxn3416,Rxn3417,Rxn3418,Rxn3419,Rxn3420,Rxn3421,Rxn3422,Rxn3423,Rxn3424,Rxn3425,Rxn3426,Rxn3427,Rxn3428,Rxn3429,Rxn3430,Rxn3431,Rxn3432,Rxn3433,Rxn3434,Rxn3435,Rxn3436,Rxn3437,Rxn3438,Rxn3439,Rxn3440,Rxn3441,Rxn3442,Rxn3443,Rxn3444,Rxn3445,Rxn3446,Rxn3447,Rxn3448,Rxn3449,Rxn3450,Rxn3451,Rxn3452,Rxn3453,Rxn3454,Rxn3455,Rxn3456,Rxn3457,Rxn3458,Rxn3459,Rxn3460,Rxn3461,Rxn3462,Rxn3463,Rxn3464,Rxn3517,Rxn3518,Rxn3531,Rxn3540,Rxn3578,Rxn3599,Rxn3634,Rxn3642,Rxn3643,Rxn3644,Rxn3663,Rxn3664,Rxn3679,Rxn3722,Rxn3723,Rxn3724,Rxn3727,Rxn3736,Rxn3737,Rxn3738,Rxn3739,Rxn3740,Rxn3741,Rxn3742,Rxn3751,Rxn3758,Rxn3759,Rxn4458,Rxn4493,Rxn4494,Rxn4495,Rxn4496,Rxn4497,Rxn4498,Rxn4500,Rxn4520,Rxn4521,Rxn4555,Rxn4561,Rxn4566,Rxn4567,Rxn4598,Rxn4599,Rxn4602,Rxn4619,Rxn4620,Rxn4621,Rxn4630,Rxn4631,Rxn4639,Rxn4657,Rxn4668,Rxn4679,Rxn4680,Rxn4689,Rxn4690,Rxn4697,Rxn4698,Rxn4699,Rxn4700,Rxn4701,Rxn4702,Rxn4703,Rxn4704,Rxn4705,Rxn4711,Rxn4713,Rxn4714,Rxn4721,Rxn4726,Rxn4727,Rxn4728,Rxn4729,Rxn4730,Rxn4731,Rxn4732,Rxn4733,Rxn4734,Rxn4735,Rxn4736,Rxn4737,Rxn4738,Rxn4739,Rxn4740,Rxn4741,Rxn4742,Rxn4743,Rxn4744,Rxn4745,Rxn4746,Rxn4747,Rxn4748,Rxn4749,Rxn4750,Rxn4751,Rxn4752,Rxn4753,Rxn4754,Rxn4755,Rxn4756,Rxn4757,Rxn4758,Rxn4759,Rxn4760,Rxn4761,Rxn4762,Rxn4763,Rxn4764,Rxn4765,Rxn4766,Rxn4767,Rxn4768,Rxn4769,Rxn4770,Rxn4777,Rxn4778,Rxn4779,Rxn4780,Rxn4781,Rxn4782,Rxn4783,Rxn4790,Rxn4791,Rxn4792,Rxn4793,Rxn4800,Rxn4801,Rxn4802,Rxn4803,Rxn4804,Rxn4811,Rxn4812,Rxn4813,Rxn4814,Rxn4815,Rxn4816,Rxn4817,Rxn4818,Rxn4819,Rxn4820,Rxn4821,Rxn4822,Rxn4823,Rxn4824,Rxn4825,Rxn4826,Rxn4827,Rxn4828,Rxn4829,Rxn4830,Rxn4831,Rxn4832,Rxn4833,Rxn4834,Rxn4835,Rxn4836,Rxn4843,Rxn4844,Rxn4845,Rxn4846,Rxn4847,Rxn4850,Rxn4851,Rxn4852,Rxn4853,Rxn4854,Rxn4855,Rxn4856,Rxn4857,Rxn4858,Rxn4859,Rxn4860,Rxn4861,Rxn4862,Rxn4865,Rxn4866,Rxn4867,Rxn4868,Rxn4869,Rxn4870,Rxn4871,Rxn4872,Rxn4873,Rxn4874,Rxn4875,Rxn4876,Rxn4877,Rxn4878,Rxn4879,Rxn4880,Rxn4881,Rxn4882,Rxn4883,Rxn4884,Rxn4885,Rxn4886,Rxn4887,Rxn4888,Rxn4889,Rxn4890,Rxn4891,Rxn4892,Rxn4893,Rxn4894,Rxn4895,Rxn4896,Rxn4897,Rxn4898,Rxn4899,Rxn4900,Rxn4901,Rxn4902,Rxn4903,Rxn4904,Rxn4905,Rxn4906,Rxn4907,Rxn4908,Rxn4909,Rxn4910,Rxn4911,Rxn4912,Rxn4913,Rxn4914,Rxn4915,Rxn4916,Rxn4917,Rxn4918,Rxn4919,Rxn4920,Rxn4921,Rxn4922,Rxn4923,Rxn4924,Rxn4925,Rxn4926,Rxn4927,Rxn4928,Rxn4929,Rxn4930,Rxn4931,Rxn4932,Rxn4933,Rxn4934,Rxn4935,Rxn4936,Rxn4937,Rxn4938,Rxn4939,Rxn4942,Rxn4943,Rxn4944,Rxn4945,Rxn4946,Rxn4947,Rxn4948,Rxn4949,Rxn4950,Rxn4951,Rxn4952,Rxn4953,Rxn4954,Rxn4955,Rxn4956,Rxn4957,Rxn4958,Rxn4959,Rxn4960,Rxn4961,Rxn4962,Rxn4963,Rxn4964,Rxn4965,Rxn4966,Rxn4967,Rxn4968,Rxn4969,Rxn4970,Rxn4971,Rxn4972,Rxn4973,Rxn4978,Rxn4979,Rxn4996,Rxn4997,Rxn5002,Rxn5005,Rxn5006,Rxn5007,Rxn5008,Rxn5009,Rxn5010,Rxn5011,Rxn5012,Rxn5013,Rxn5014,Rxn5015,Rxn5018,Rxn5019,Rxn5020,Rxn5021,Rxn5022,Rxn5023,Rxn5024,Rxn5025,Rxn5026,Rxn5027,Rxn5054,Rxn5059,Rxn5062,Rxn5069,Rxn5078,Rxn5081,Rxn5088,Rxn5089,Rxn5090,Rxn5091,Rxn5092,Rxn5093,Rxn5094,Rxn5095,Rxn5096,Rxn5097,Rxn5098,Rxn5099,Rxn5100,Rxn5101,Rxn5102,Rxn5103,Rxn5104,Rxn5105,Rxn5112,Rxn5113,Rxn5114,Rxn5115,Rxn5116,Rxn5117,Rxn5118,Rxn5119,Rxn5120,Rxn5121,Rxn5122,Rxn5123,Rxn5124,Rxn5125,Rxn5126,Rxn5127,Rxn5128,Rxn5129,Rxn5130,Rxn5131,Rxn5132,Rxn5133,Rxn5134,Rxn5135,Rxn5136,Rxn5143,Rxn5144,Rxn5145,Rxn5146,Rxn5147,Rxn5148,Rxn5149,Rxn5150,Rxn5151,Rxn5152,Rxn5153,Rxn5154,Rxn5155,Rxn5156,Rxn5157,Rxn5158,Rxn5159,Rxn5160,Rxn5161,Rxn5164,Rxn5165,Rxn5166,Rxn5167,Rxn5168,Rxn5169,Rxn5170,Rxn5171,Rxn5172,Rxn5173,Rxn5174,Rxn5175,Rxn5186,Rxn5193,Rxn5194,Rxn5195,Rxn5196,Rxn5205,Rxn5208,Rxn5209,Rxn5212,Rxn5213,Rxn5220,Rxn5221,Rxn5222,Rxn5223,Rxn5224,Rxn5225,Rxn5226,Rxn5227,Rxn5228,Rxn5229,Rxn5230,Rxn5231,Rxn5232,Rxn5235,Rxn5236,Rxn5237,Rxn5238,Rxn5239,Rxn5240,Rxn5241,Rxn5242,Rxn5243,Rxn5244,Rxn5245,Rxn5246,Rxn5247,Rxn5248,Rxn5249,Rxn5250,Rxn5251,Rxn5252,Rxn5253,Rxn5254,Rxn5255,Rxn5256,Rxn5257,Rxn5258,Rxn5259,Rxn5260,Rxn5261,Rxn5262,Rxn5263,Rxn5264,Rxn5265,Rxn5266,Rxn5267,Rxn5268,Rxn5269,Rxn5270,Rxn5271,Rxn5272,Rxn5273,Rxn5274,Rxn5275,Rxn5276,Rxn5277,Rxn5278,Rxn5279,Rxn5280,Rxn5281,Rxn5288,Rxn5289,Rxn5290,Rxn5291,Rxn5292,Rxn5293,Rxn5294,Rxn5296,Rxn5302,Rxn5305,Rxn5306,Rxn5307,Rxn5308,Rxn5309,Rxn5310,Rxn5311,Rxn5312
A0A2K3E4Q7,0.00019101,0.0014515,0.00054096,0.012201,5.7973e-06,0.00043643,0.00011987,0.0011596,0.00010319,8.5577e-05,NaN,6.5762e-05,4.2907e-05,0.0031567,0.00065507,NaN,0.00022441,0.0016291,3.8016e-05,3.5133e-05,NaN,3.4938e-05,3.3269e-05,NaN,9.5284e-06,0.0023502,0.0023165,0.0023185,0.0024145,0.0023382,0.0023288,1.1461e-05,6.1039e-07,NaN,5.8959e-07,NaN,3.8598e-06,3.9225e-05,8.1852e-05,8.1007e-05,1.1675e-05,9.066e-05,9.8337e-06,2.0934e-05,7.8131e-05,0.00034015,0.00072048,0.00027007,0.00018749,0.00016889,0.00015106,0.00019823,2.5383e-05,1.6773e-05,6.6076e-05,4.0027e-05,4.6342e-05,7.6104e-05,7.6057e-05,0.0001183,0.00012687,0.00015118,0.038139,5.0523e-07,NaN,NaN,NaN,0.014064,6.6009e-05,NaN,1.7688e-06,1.277e-06,0.00022677,0.00041865,0.00015688,5.7543e-05,2.5223e-08,NaN,NaN,0.00010967,6.0586e-05,2.9758e-05,0.00037011,0.00039217,0.00060464,2.0714e-05,0.00046933,0.00014794,3.3234e-06,0.0030736,-1.2562e-06,2.0571e-07,0.00014242,1.5674e-05,0.00025369,6.213e-05,7.4369e-09,0.00010541,NaN,2.9482e-05,3.2665e-05,2.6143e-05,2.6124e-05,8.1636e-05,1.739e-06,1.7384e-06,1.1156e-06,0.00015694,0.00015711,0.00015662,0.00015636,0.00062706,8.0286e-05,0.00014548,8.6488e-06,1.5587e-07,3.4393e-05,0.00048221,1.1923e-08,7.4641e-09,0.0012143,8.4556e-05,NaN,8.1624e-05,0.0042736,3.498e-05,1.7164e-05,0.00040001,0.0001495,0.00022039,4.9661e-05,5.5308e-05,5.5323e-05,6.9013e-05,0,0,NaN,NaN,NaN,9.7494e-05,7.7212e-05,0.00015636,0.00015348,8.2422e-05,0.018187,5.5272e-05,1.8061e-05,1.8635e-05,8.8566e-06,0.0010295,0.00078208,4.6198e-05,2.0887e-07,3.3008e-05,NaN,7.57e-05,0.00010483,4.1068e-09,0.0010125,NaN,0.00028214,0.00034417,8.9838e-05,NaN,7.8738e-05,0.00022435,0.00013597,6.7475e-05,0.0010674,0.00021751,0.019193,0.0011426,0.0021892,0.0014314,0.00014945,4.1379e-05,NaN,1.5762e-05,6.3485e-05,1.7442e-06,0.0077869,5.5736e-05,7.7438e-05,0.0021242,0.0010676,0.00024693,1.5532e-07,8.7476e-05,7.2357e-06,0.00028496,2.4125e-06,0.0002476,0.0003214,1.6677e-07,8.5915e-06,1.0183e-05,0.0046497,9.1529e-06,0.00041333,0.00037964,1.2671e-05,0.00010667,0.00012511,0.00011411,9.5987e-05,NaN,7.8419e-05,3.6915e-05,2.2489e-05,NaN,7.4651e-09,0.00014229,0.0001852,9.1408e-05,3.1607e-07,0.00015227,2.6804e-06,6.6702e-06,3.1818e-06,5.751e-07,5.4834e-06,1.439e-06,2.5318e-05,2.9488e-05,2.532e-05,2.5273e-05,2.2788e-05,NaN,5.1313e-07,0.0017977,0.00012647,1.2e-05,8.8802e-07,NaN,0.34191,NaN,0.00012224,0.00019354,2.0015e-05,1.4941e-05,4.6611e-05,1.7112e-05,1.6545e-05,4.7975e-05,9.2148e-05,NaN,8.9642e-06,9.509e-05,9.5531e-05,2.1217e-07,1.5372e-08,0.00013221,0.00021811,0.00025726,NaN,0.00014496,0.00044564,0.0001394,NaN,0.00019436,0.00037478,NaN,0.00031714,0.00014091,NaN,0.00021067,NaN,0,-5.3308e-07,0.0032822,0.00047713,NaN,3.5642e-06,3.5642e-06,NaN,9.7732e-06,0.020412,8.4114e-06,5.6507e-05,7.9191e-05,0.00039196,0.00038664,3.4394e-05,5.0722e-05,5.4288e-05,0.00021052,0.00021563,0.00022711,0.00021447,0.00039959,0.00036499,4.3351e-05,4.168e-05,4.9344e-05,0.00025695,0.00024413,NaN,NaN,0.00036194,0.00041009,5.9053e-05,5.6757e-05,5.2119e-05,0.00024121,0.00022533,0.00019776,0.00018888,0.00041302,0.00031806,6.2565e-05,3.7963e-05,NaN,0.00023355,0.00021221,NaN,0.00017078,0.00039302,0.00039647,2.2753e-05,4.652e-05,2.9349e-05,0.00023853,0.00025962,0.00022097,0.00021859,0.00018246,0.00022037,4.4189e-05,4.6962e-05,4.7408e-05,0.00021553,0.00010434,0.00023232,0.00022706,0.00020817,0.0002987,4.345e-05,3.8035e-05,3.727e-05,0.00023739,0.00021467,0.00023488,0.00024768,0.00021652,3.3992e-05,9.8098e-05,9.3193e-05,0.00025587,2.8371e-05,8.053e-05,8.1857e-05,0.00022831,4.5691e-05,NaN,9.0664e-05,4.1937e-05,6.7311e-06,2.7226e-05,3.5767e-05,7.697e-09,0,0,0.0006781,3.6267e-05,0.00015696,3.4259e-05,0.00080367,0.002919,3.0008e-06,8.3813e-05,1.0493e-05,4.4742e-05,5.178e-05,0.00042849,0.00040973,0.00019163,5.1034e-05,9.3988e-06,NaN,9.3818e-06,NaN,1.9395e-05,NaN,NaN,3.4575e-05,7.0743e-05,0.26703,NaN,6.1041e-07,NaN,5.896e-07,NaN,3.8561e-06,3.9225e-05,NaN,NaN,8.7406e-05,0.0042462,0.0004164,5.4519e-05,6.1386e-05,NaN,7.8619e-05,7.8129e-05,5.0956e-07,NaN,9.6968e-06,8.9441e-06,9.5913e-06,NaN,1.3059e-05,1.0826e-05,0.00048619,0.00050816,8.8109e-05,0.00045989,2.0004e-06,8.8835e-06,1.1584e-05,1.0938e-05,9.4364e-05,0.00045693,1.0496e-05,NaN,0.00061338,4.6415e-05,6.0575e-05,4.1663e-05,0.0002742,0.00025108,5.0087e-05,3.8196e-05,0.00019781,5.3201e-05,5.2967e-05,NaN,6.8395e-05,5.0224e-05,0.00021818,3.8285e-05,5.0673e-05,0.00041367,NaN,4.5035e-05,NaN,2.9311e-05,4.5638e-05,NaN,4.2442e-05,3.0834e-05,0.00013438,5.5129e-05,3.5435e-05,0.00040184,3.2619e-05,3.5233e-05,0.00022361,3.3745e-05,5.7729e-05,0.00026922,3.6857e-05,6.5273e-05,0.00021123,5.6968e-05,3.4452e-05,0.00039018,5.5325e-05,5.0987e-05,0.00026475,5.2425e-05,5.7665e-05,1.0725e-05,0.0004651,8.8875e-05,3.7412e-05,NaN,3.3811e-06,7.6861e-05,0.00010927,6.0952e-05,0.00092709,NaN,1.1759e-05,3.5471e-06,2.629e-05,5.9931e-05,9.2491e-05,5.0002e-07,NaN,5.0091e-05,NaN,0.001338,3.8199e-05,3.8752e-05,NaN,9.434e-06,NaN,NaN,NaN,0.0032365,0.00010304,0.00066701,9.0755e-05,7.7773e-05,9.6968e-05,7.9888e-05,5.0745e-05,9.7499e-05,9.9438e-05,0.00038576,5.8094e-05,3.0085e-06,3.0221e-06,3.4826,0.00015289,6.4856e-05,4.924e-07,4.8592e-07,0.00026995,1.1907e-08,1.2774e-05,0.29599,1.5213e-05,NaN,2.6462e-06,NaN,0.00010248,0.54972,NaN,0.00094359,NaN,0.00016749,4.3456e-05,1.7709e-05,0.00027209,3.1758e-05,7.6882e-05,3.0662e-05,1.577e-05,2.3497e-05,3.8961e-05,7.5038e-05,5.2353e-05,0.00010405,0.00028213,5.3503e-05,0.00012473,0.00044497,8.6094e-05,NaN,7.9401e-05,0.00055599,NaN,NaN,0.00010197,0.00056241,7.0465e-05,0.00063045,1.7342e-05,9.7844e-05,0.00060163,0.00028448,NaN,0.00057175,0.00059228,3.5842e-05,3.5741e-05,2.943e-05,3.3323e-05,1.9056e-05,2.9959e-05,2.9092e-05,2.6075e-05,2.6092e-05,2.295e-05,3.5238e-05,4.4934e-05,3.5605e-05,1.4435e-06,3.4587e-05,3.4892e-05,2.9311e-05,2.9097e-05,3.0734e-05,0.00023815,NaN,NaN,5.2973e-06,3.074e-06,NaN,NaN,NaN,NaN,7.5369e-06,1.9793e-06,NaN,3.8826e-06,3.5482e-06,3.7094e-06,2.7622e-06,3.8232e-06,NaN,2.6674e-06,2.6677e-06,8.5785e-06,8.086e-07,8.0846e-07,0.00060017,NaN,3.6152e-05,0.00015657,8.6334e-06,0.00033675,9.9448e-05,1.7289e-05,0.00010819,6.2938e-05,9.4197e-05,0.040272,NaN,9.9525e-06,1.0701e-05,8.5868e-06,4.336e-06,6.3783e-06,1.1962e-05,5.056e-06,9.138e-05,0.00011434,9.0105e-05,1.0945e-05,9.9687e-06,1.219e-05,7.993e-06,9.7168e-06,6.4403e-05,0.00011573,8.7776e-05,8.706e-05,0.00013312,0.0004921,2.4042e-06,0,4.1619e-06,NaN,NaN,2.9828e-05,0.0017841,0.00010712,4.1099e-05,9.6498e-05,4.4211e-05,0.0017748,0.0010758,NaN,2.9284e-05,0.0021884,3.2953e-05,1.1524e-06,1.1462e-06,8.664e-05,NaN,1.5599e-05,0.0004917,7.9587e-05,6.4865e-05,4.9578e-05,8.7609e-05,0.0011384,0.0016238,3.0161e-05,1.6187e-05,0.00035751,0.32489,1.1522e-06,NaN,9.2703e-05,3.0385e-05,0.0007703,0.00010732,0.00010253,1.1753e-05,4.3478e-05,0.0018045,0.044983,1.5189e-05,2.2715e-05,1.7365e-05,1.5219e-05,2.3746e-05,0.00012001,6.8017e-05,0.00029275,3.4123e-05,3.4082e-05,3.3311e-05,2.8292e-05,2.5391e-05,1.6097e-07,2.9705e-05,2.9224e-05,2.6174e-05,2.6159e-05,2.275e-05,2.2692e-05,3.3934e-05,3.4293e-05,NaN,1.6097e-07,3.3587e-05,3.1776e-05,2.9245e-05,2.5299e-05,0.00012911,6.2987e-07,0.00015607,3.7939e-08,0.0016322,0.0015036,7.9887e-05,2.6877e-05,NaN,5.6721e-09,7.4557e-09,6.2143e-05,1.191e-08,7.4642e-09,0.00011361,7.1799e-05,9.6534e-05,9.6161e-05,0.0039884,0.00075049,0.00048051,1.6413e-07,5.4952e-05,5.4247e-05,2.7014e-05,2.6978e-05,2.7043e-05,2.6929e-05,1.1549e-05,2.7011e-05,NaN,2.6995e-05,1.1545e-05,1.4554e-05,8.9472e-05,NaN,4.8096e-05,4.6929e-05,0.00080397,0.00034383,0.0012177,0.00025184,4.0876e-05,0.0010195,0.00010117,8.3627e-05,NaN,5.104e-05,0.30479,6.0401e-05,NaN,0.00010272,0.00012426,8.8556e-05,2.5033e-06,3.2981e-05,0.00043919,0.00083158,NaN,1.1926e-05,0.0006455,0.00054246,0.0003233,4.1101e-05,2.8641e-05,NaN,2.0975e-05,3.3298e-05,0.00036042,4.334e-05,3.0246e-05,0.00020832,3.1985e-05,4.5849e-05,0.00034375,4.6777e-05,5.2316e-05,0.0002413,4.0972e-05,4.0687e-05,0.00027691,3.9388e-05,2.7453e-05,0.00025149,4.0637e-05,2.2538e-05,0.00032128,4.2372e-05,3.292e-05,0.00022346,3.3568e-05,4.275e-05,0.00027541,3.4924e-05,3.1639e-05,0.00022515,NaN,2.7195e-05,NaN,3.6314e-05,2.565e-05,0.00016428,2.3631e-05,NaN,NaN,NaN,2.6034e-05,3.1128e-05,0.00070883,4.9674e-05,6.0916e-05,3.045e-05,4.7972e-05,3.8219e-05,NaN,0.0014594,0.00017816,0.0003417,0.00036998,4.1386e-05,0.0012622
